
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  srd  |  CYRILLIC  |          1 | Sardinian                                                  |     None    |     GAP (ByT5)     |
|  szl  |  CYRILLIC  |          1 | Silesian                                                   |     None    |     GAP (ByT5)     |
|  tgl  |  CYRILLIC  |          1 | Tagalog                                                    |     None    |     GAP (ByT5)     |
|  tly  |  CYRILLIC  |          1 | Talysh                                                     |     None    |     GAP (ByT5)     |
|  urd  |  CYRILLIC  |          1 | Urdu                                                       |     None    |     GAP (ByT5)     |
|  vec  |  CYRILLIC  |          1 | Venetian                                                   |     None    |     GAP (ByT5)     |
|  vls  |  CYRILLIC  |          1 | Vlaams                                                     |     None    |     GAP (ByT5)     |
|  vro  |  CYRILLIC  |          1 | Võro                                                       |     None    |     GAP (ByT5)     |
|  wln  |  CYRILLIC  |          1 | Walloon                                                    |     None    |     GAP (ByT5)     |
|  wol  |  CYRILLIC  |          1 | Wolof                                                      |     None    |     GAP (ByT5)     |
|  xmf  |  CYRILLIC  |          1 | Mingrelian                                                 |     None    |     GAP (ByT5)     |
|  xmk  |  CYRILLIC  |          1 | Ancient Macedonian                                         |     None    |     GAP (ByT5)     |
|  zea  |  CYRILLIC  |          1 | Zeeuws                                                     |     None    |     GAP (ByT5)     |
|  zul  |  CYRILLIC  |          1 | Zulu                                                       |     None    |     GAP (ByT5)     |
|  ara  | DEVANAGARI |          1 | Arabic                                                     |     None    |     GAP (ByT5)     |
|  cat  | DEVANAGARI |          1 | Catalan                                                    |     None    |     GAP (ByT5)     |
|  ces  | DEVANAGARI |          1 | Czech                                                      |     None    |     GAP (ByT5)     |
|  cym  | DEVANAGARI |          1 | Welsh                                                      |     None    |     GAP (ByT5)     |
|  fas  | DEVANAGARI |          1 | Persian                                                    |     None    |     GAP (ByT5)     |
|  jpn  | DEVANAGARI |          1 | Japanese                                                   |     None    |     GAP (ByT5)     |
|  ltz  | DEVANAGARI |          1 | Luxembourgish                                              |     None    |     GAP (ByT5)     |
|  mlt  | DEVANAGARI |          1 | Maltese                                                    |     None    |     GAP (ByT5)     |
|  nik  | DEVANAGARI |          1 | Southern Nicobarese                                        |     None    |     GAP (ByT5)     |
|  pan  | DEVANAGARI |          1 | Panjabi                                                    |     None    |     GAP (ByT5)     |
|  por  | DEVANAGARI |          1 | Portuguese                                                 |     None    |     GAP (ByT5)     |
|  raj  | DEVANAGARI |          1 | Rajasthani                                                 |     None    |     GAP (ByT5)     |
|  sat  | DEVANAGARI |          1 | Santali                                                    |     None    |     GAP (ByT5)     |
|  slv  | DEVANAGARI |          1 | Slovenian                                                  |     None    |     GAP (ByT5)     |
|  spa  | DEVANAGARI |          1 | Spanish                                                    |     None    |     GAP (ByT5)     |
|  swe  | DEVANAGARI |          1 | Swedish                                                    |     None    |     GAP (ByT5)     |
|  tam  | DEVANAGARI |          1 | Tamil                                                      |     None    |     GAP (ByT5)     |
|  tel  | DEVANAGARI |          1 | Telugu                                                     |     None    |     GAP (ByT5)     |
|  urd  | DEVANAGARI |          1 | Urdu                                                       |     None    |     GAP (ByT5)     |
|  uzb  | DEVANAGARI |          1 | Uzbek                                                      |     None    |     GAP (ByT5)     |
|  abk  |  GEORGIAN  |          1 | Abkhazian                                                  |     None    |     GAP (ByT5)     |
|  ceb  |  GEORGIAN  |          1 | Cebuano                                                    |     None    |     GAP (ByT5)     |
|  epo  |  GEORGIAN  |          1 | Esperanto                                                  |     None    |     GAP (ByT5)     |
|  fin  |  GEORGIAN  |          1 | Finnish                                                    |     None    |     GAP (ByT5)     |
|  gaa  |  GEORGIAN  |          1 | Ga                                                         |     None    |     GAP (ByT5)     |
|  glg  |  GEORGIAN  |          1 | Galician                                                   |     None    |     GAP (ByT5)     |
|  kab  |  GEORGIAN  |          1 | Kabyle                                                     |     None    |     GAP (ByT5)     |
|  lzz  |  GEORGIAN  |          1 | Laz                                                        |     None    |     GAP (ByT5)     |
|  nob  |  GEORGIAN  |          1 | Norwegian Bokmål                                           |     None    |     GAP (ByT5)     |
|  nqo  |  GEORGIAN  |          1 | N'Ko                                                       |     None    |     GAP (ByT5)     |
|  spa  |  GEORGIAN  |          1 | Spanish                                                    |     None    |     GAP (ByT5)     |
|  yue  |  GEORGIAN  |          1 | Yue Chinese                                                |     None    |     GAP (ByT5)     |
|  arc  |   GREEK    |          1 | Official Aramaic (700-300 BCE)                             |     None    |     GAP (ByT5)     |
|  ast  |   GREEK    |          1 | Asturian                                                   |     None    |     GAP (ByT5)     |
|  bos  |   GREEK    |          1 | Bosnian                                                    |     None    |     GAP (ByT5)     |
|  chu  |   GREEK    |          1 | Church Slavic                                              |     None    |     GAP (ByT5)     |
|  dzo  |   GREEK    |          1 | Dzongkha                                                   |     None    |     GAP (ByT5)     |
|  est  |   GREEK    |          1 | Estonian                                                   |     None    |     GAP (ByT5)     |
|  eus  |   GREEK    |          1 | Basque                                                     |     None    |     GAP (ByT5)     |
|  hin  |   GREEK    |          1 | Hindi                                                      |     None    |     GAP (ByT5)     |
|  hye  |   GREEK    |          1 | Armenian                                                   |     None    |     GAP (ByT5)     |
|  kat  |   GREEK    |          1 | Georgian                                                   |     None    |     GAP (ByT5)     |
|  kor  |   GREEK    |          1 | Korean                                                     |     None    |     GAP (ByT5)     |
|  lij  |   GREEK    |          1 | Ligurian                                                   |     None    |     GAP (ByT5)     |
|  mal  |   GREEK    |          1 | Malayalam                                                  |     None    |     GAP (ByT5)     |
|  mdf  |   GREEK    |          1 | Moksha                                                     |     None    |     GAP (ByT5)     |
|  mnc  |   GREEK    |          1 | Manchu                                                     |     None    |     GAP (ByT5)     |
|  mon  |   GREEK    |          1 | Mongolian                                                  |     None    |     GAP (ByT5)     |
|  mri  |   GREEK    |          1 | Maori                                                      |     None    |     GAP (ByT5)     |
|  nds  |   GREEK    |          1 | Low German                                                 |     None    |     GAP (ByT5)     |
|  phn  |   GREEK    |          1 | Phoenician                                                 |     None    |     GAP (ByT5)     |
|  smo  |   GREEK    |          1 | Samoan                                                     |     None    |     GAP (ByT5)     |
|  sqi  |   GREEK    |          1 | Albanian                                                   |     None    |     GAP (ByT5)     |
|  tam  |   GREEK    |          1 | Tamil                                                      |     None    |     GAP (ByT5)     |
|  tat  |   GREEK    |          1 | Tatar                                                      |     None    |     GAP (ByT5)     |
|  tel  |   GREEK    |          1 | Telugu                                                     |     None    |     GAP (ByT5)     |
|  tuk  |   GREEK    |          1 | Turkmen                                                    |     None    |     GAP (ByT5)     |
|  urd  |   GREEK    |          1 | Urdu                                                       |     None    |     GAP (ByT5)     |
|  ast  |  GUJARATI  |          1 | Asturian                                                   |     None    |     GAP (ByT5)     |
|  eng  |  GUJARATI  |          1 | English                                                    |     None    |     GAP (ByT5)     |
|  nld  |  GUJARATI  |          1 | Dutch                                                      |     None    |     GAP (ByT5)     |
|  ast  |   HANGUL   |          1 | Asturian                                                   |     None    |     GAP (ByT5)     |
|  cym  |   HANGUL   |          1 | Welsh                                                      |     None    |     GAP (ByT5)     |
|  dan  |   HANGUL   |          1 | Danish                                                     |     None    |     GAP (ByT5)     |
|  knc  |   HANGUL   |          1 | Central Kanuri                                             |     None    |     GAP (ByT5)     |
|  lav  |   HANGUL   |          1 | Latvian                                                    |     None    |     GAP (ByT5)     |
|  msa  |   HANGUL   |          1 | Malay (macrolanguage)                                      |     None    |     GAP (ByT5)     |
|  nld  |   HANGUL   |          1 | Dutch                                                      |     None    |     GAP (ByT5)     |
|  pam  |   HANGUL   |          1 | Pampanga                                                   |     None    |     GAP (ByT5)     |
|  rad  |   HANGUL   |          1 | Rade                                                       |     None    |     GAP (ByT5)     |
|  rus  |   HANGUL   |          1 | Russian                                                    |     None    |     GAP (ByT5)     |
|  srp  |   HANGUL   |          1 | Serbian                                                    |     None    |     GAP (ByT5)     |
|  tgl  |   HANGUL   |          1 | Tagalog                                                    |     None    |     GAP (ByT5)     |
|  tur  |   HANGUL   |          1 | Turkish                                                    |     None    |     GAP (ByT5)     |
|  uzb  |   HANGUL   |          1 | Uzbek                                                      |     None    |     GAP (ByT5)     |
|  arc  |   HEBREW   |          1 | Official Aramaic (700-300 BCE)                             |     None    |     GAP (ByT5)     |
|  ast  |   HEBREW   |          1 | Asturian                                                   |     None    |     GAP (ByT5)     |
|  ckb  |   HEBREW   |          1 | Central Kurdish                                            |     None    |     GAP (ByT5)     |
|  eus  |   HEBREW   |          1 | Basque                                                     |     None    |     GAP (ByT5)     |
|  hrv  |   HEBREW   |          1 | Croatian                                                   |     None    |     GAP (ByT5)     |
|  jpn  |   HEBREW   |          1 | Japanese                                                   |     None    |     GAP (ByT5)     |
|  kcg  |   HEBREW   |          1 | Tyap                                                       |     None    |     GAP (ByT5)     |
|  lit  |   HEBREW   |          1 | Lithuanian                                                 |     None    |     GAP (ByT5)     |
|  ltz  |   HEBREW   |          1 | Luxembourgish                                              |     None    |     GAP (ByT5)     |
|  slv  |   HEBREW   |          1 | Slovenian                                                  |     None    |     GAP (ByT5)     |
|  urd  |   HEBREW   |          1 | Urdu                                                       |     None    |     GAP (ByT5)     |
|  zho  |   HEBREW   |          1 | Chinese                                                    |     None    |     GAP (ByT5)     |
|  cat  |  HIRAGANA  |          1 | Catalan                                                    |     None    |     GAP (ByT5)     |
|  hbs  |  HIRAGANA  |          1 | Serbo-Croatian                                             |     None    |     GAP (ByT5)     |
|  lit  |  HIRAGANA  |          1 | Lithuanian                                                 |     None    |     GAP (ByT5)     |
|  lzh  |  HIRAGANA  |          1 | Literary Chinese                                           |     None    |     GAP (ByT5)     |
|  pol  |  HIRAGANA  |          1 | Polish                                                     |     None    |     GAP (ByT5)     |
|  rus  |  HIRAGANA  |          1 | Russian                                                    |     None    |     GAP (ByT5)     |
|  sgs  |  HIRAGANA  |          1 | Samogitian                                                 |     None    |     GAP (ByT5)     |
|  vie  |  HIRAGANA  |          1 | Vietnamese                                                 |     None    |     GAP (ByT5)     |
|  hin  |  KANNADA   |          1 | Hindi                                                      |     None    |     GAP (ByT5)     |
|  khm  |  KANNADA   |          1 | Khmer                                                      |     None    |     GAP (ByT5)     |
|  knn  |  KANNADA   |          1 | Konkani (individual language)                              |     None    |     GAP (ByT5)     |
|  kok  |  KANNADA   |          1 | Konkani (macrolanguage)                                    |     None    |     GAP (ByT5)     |
|  tel  |  KANNADA   |          1 | Telugu                                                     |     None    |     GAP (ByT5)     |
|  bel  |  KATAKANA  |          1 | Belarusian                                                 |     None    |     GAP (ByT5)     |
|  ces  |  KATAKANA  |          1 | Czech                                                      |     None    |     GAP (ByT5)     |
|  dan  |  KATAKANA  |          1 | Danish                                                     |     None    |     GAP (ByT5)     |
|  ind  |  KATAKANA  |          1 | Indonesian                                                 |     None    |     GAP (ByT5)     |
|  khm  |  KATAKANA  |          1 | Khmer                                                      |     None    |     GAP (ByT5)     |
|  lzh  |  KATAKANA  |          1 | Literary Chinese                                           |     None    |     GAP (ByT5)     |
|  nob  |  KATAKANA  |          1 | Norwegian Bokmål                                           |     None    |     GAP (ByT5)     |
|  pol  |  KATAKANA  |          1 | Polish                                                     |     None    |     GAP (ByT5)     |
|  ryn  |  KATAKANA  |          1 | Northern Amami-Oshima                                      |     None    |     GAP (ByT5)     |
|  srp  |  KATAKANA  |          1 | Serbian                                                    |     None    |     GAP (ByT5)     |
|  tur  |  KATAKANA  |          1 | Turkish                                                    |     None    |     GAP (ByT5)     |
|  ukr  |  KATAKANA  |          1 | Ukrainian                                                  |     None    |     GAP (ByT5)     |
|  uzb  |  KATAKANA  |          1 | Uzbek                                                      |     None    |     GAP (ByT5)     |
|  xug  |  KATAKANA  |          1 | Kunigami                                                   |     None    |     GAP (ByT5)     |
|  abr  |   LATIN    |          1 | Abron                                                      |     None    |     GAP (ByT5)     |
|  abs  |   LATIN    |          1 | Ambonese Malay                                             |     None    |     GAP (ByT5)     |
|  act  |   LATIN    |          1 | Achterhoeks                                                |     None    |     GAP (ByT5)     |
|  aht  |   LATIN    |          1 | Ahtena                                                     |     None    |     GAP (ByT5)     |
|  ain  |   LATIN    |          1 | Ainu (Japan)                                               |     None    |     GAP (ByT5)     |
|  ard  |   LATIN    |          1 | Arabana                                                    |     None    |     GAP (ByT5)     |
|  asb  |   LATIN    |          1 | Assiniboine                                                |     None    |     GAP (ByT5)     |
|  axm  |   LATIN    |          1 | Middle Armenian                                            |     None    |     GAP (ByT5)     |
|  bal  |   LATIN    |          1 | Baluchi                                                    |     None    |     GAP (ByT5)     |
|  bkd  |   LATIN    |          1 | Binukid                                                    |     None    |     GAP (ByT5)     |
|  boa  |   LATIN    |          1 | Bora                                                       |     None    |     GAP (ByT5)     |
|  bzg  |   LATIN    |          1 | Babuza                                                     |     None    |     GAP (ByT5)     |
|  cab  |   LATIN    |          1 | Garifuna                                                   |     None    |     GAP (ByT5)     |
|  cak  |   LATIN    |          1 | Kaqchikel                                                  |     None    |     GAP (ByT5)     |
|  cbw  |   LATIN    |          1 | Kinabalian                                                 |     None    |     GAP (ByT5)     |
|  chk  |   LATIN    |          1 | Chuukese                                                   |     None    |     GAP (ByT5)     |
|  chn  |   LATIN    |          1 | Chinook jargon                                             |     None    |     GAP (ByT5)     |
|  cnh  |   LATIN    |          1 | Hakha Chin                                                 |     None    |     GAP (ByT5)     |
|  cnx  |   LATIN    |          1 | Middle Cornish                                             |     None    |     GAP (ByT5)     |
|  coa  |   LATIN    |          1 | Cocos Islands Malay                                        |     None    |     GAP (ByT5)     |
|  cwd  |   LATIN    |          1 | Woods Cree                                                 |     None    |     GAP (ByT5)     |
|  cyo  |   LATIN    |          1 | Cuyonon                                                    |     None    |     GAP (ByT5)     |
|  dak  |   LATIN    |          1 | Dakota                                                     |     None    |     GAP (ByT5)     |
|  doi  |   LATIN    |          1 | Dogri (macrolanguage)                                      |     None    |     GAP (ByT5)     |
|  drt  |   LATIN    |          1 | Drents                                                     |     None    |     GAP (ByT5)     |
|  dua  |   LATIN    |          1 | Duala                                                      |     None    |     GAP (ByT5)     |
|  emi  |   LATIN    |          1 | Mussau-Emira                                               |     None    |     GAP (ByT5)     |
|  emy  |   LATIN    |          1 | Epigraphic Mayan                                           |     None    |     GAP (ByT5)     |
|  enn  |   LATIN    |          1 | Engenni                                                    |     None    |     GAP (ByT5)     |
|  esu  |   LATIN    |          1 | Central Yupik                                              |     None    |     GAP (ByT5)     |
|  fan  |   LATIN    |          1 | Fang (Equatorial Guinea)                                   |     None    |     GAP (ByT5)     |
|  fia  |   LATIN    |          1 | Nobiin                                                     |     None    |     GAP (ByT5)     |
|  frq  |   LATIN    |          1 | Forak                                                      |     None    |     GAP (ByT5)     |
|  hdy  |   LATIN    |          1 | Hadiyya                                                    |     None    |     GAP (ByT5)     |
|  hiw  |   LATIN    |          1 | Hiw                                                        |     None    |     GAP (ByT5)     |
|  ilp  |   LATIN    |          1 | Iranun (Philippines)                                       |     None    |     GAP (ByT5)     |
|  ivv  |   LATIN    |          1 | Ivatan                                                     |     None    |     GAP (ByT5)     |
|  izh  |   LATIN    |          1 | Ingrian                                                    |     None    |     GAP (ByT5)     |
|  jra  |   LATIN    |          1 | Jarai                                                      |     None    |     GAP (ByT5)     |
|  kac  |   LATIN    |          1 | Kachin                                                     |     None    |     GAP (ByT5)     |
|  kck  |   LATIN    |          1 | Kalanga                                                    |     None    |     GAP (ByT5)     |
|  kky  |   LATIN    |          1 | Guugu Yimidhirr                                            |     None    |     GAP (ByT5)     |
|  kmr  |   LATIN    |          1 | Northern Kurdish                                           |   kmr-Latn  |      EPITRAN       |
|  knn  |   LATIN    |          1 | Konkani (individual language)                              |     None    |     GAP (ByT5)     |
|  kuu  |   LATIN    |          1 | Upper Kuskokwim                                            |     None    |     GAP (ByT5)     |
|  kwk  |   LATIN    |          1 | Kwakiutl                                                   |     None    |     GAP (ByT5)     |
|  kyq  |   LATIN    |          1 | Kenga                                                      |     None    |     GAP (ByT5)     |
|  lot  |   LATIN    |          1 | Otuho                                                      |     None    |     GAP (ByT5)     |
|  man  |   LATIN    |          1 | Mandingo                                                   |     None    |     GAP (ByT5)     |
|  mbh  |   LATIN    |          1 | Mangseng                                                   |     None    |     GAP (ByT5)     |
|  mdl  |   LATIN    |          1 | Maltese Sign Language                                      |     None    |     GAP (ByT5)     |
|  mga  |   LATIN    |          1 | Middle Irish (900-1200)                                    |     None    |     GAP (ByT5)     |
|  mgl  |   LATIN    |          1 | Maleu-Kilenge                                              |     None    |     GAP (ByT5)     |
|  miq  |   LATIN    |          1 | Mískito                                                    |     None    |     GAP (ByT5)     |
|  mlv  |   LATIN    |          1 | Motlav                                                     |     None    |     GAP (ByT5)     |
|  mrh  |   LATIN    |          1 | Mara Chin                                                  |     None    |     GAP (ByT5)     |
|  nbv  |   LATIN    |          1 | Ngamambo                                                   |     None    |     GAP (ByT5)     |
|  ndu  |   LATIN    |          1 | Dugun                                                      |     None    |     GAP (ByT5)     |
|  ned  |   LATIN    |          1 | Nde-Gbite                                                  |     None    |     GAP (ByT5)     |
|  njo  |   LATIN    |          1 | Ao Naga                                                    |     None    |     GAP (ByT5)     |
|  nnz  |   LATIN    |          1 | Nda'nda'                                                   |     None    |     GAP (ByT5)     |
|  nua  |   LATIN    |          1 | Yuanga                                                     |     None    |     GAP (ByT5)     |
|  orh  |   LATIN    |          1 | Oroqen                                                     |     None    |     GAP (ByT5)     |
|  osc  |   LATIN    |          1 | Oscan                                                      |     None    |     GAP (ByT5)     |
|  plq  |   LATIN    |          1 | Palaic                                                     |     None    |     GAP (ByT5)     |
|  pnh  |   LATIN    |          1 | Penrhyn                                                    |     None    |     GAP (ByT5)     |
|  pos  |   LATIN    |          1 | Sayula Popoluca                                            |     None    |     GAP (ByT5)     |
|  ppl  |   LATIN    |          1 | Pipil                                                      |     None    |     GAP (ByT5)     |
|  rad  |   LATIN    |          1 | Rade                                                       |     None    |     GAP (ByT5)     |
|  rap  |   LATIN    |          1 | Rapanui                                                    |     None    |     GAP (ByT5)     |
|  rol  |   LATIN    |          1 | Romblomanon                                                |     None    |     GAP (ByT5)     |
|  ryn  |   LATIN    |          1 | Northern Amami-Oshima                                      |     None    |     GAP (ByT5)     |
|  rys  |   LATIN    |          1 | Yaeyama                                                    |     None    |     GAP (ByT5)     |
|  shs  |   LATIN    |          1 | Shuswap                                                    |     None    |     GAP (ByT5)     |
|  sid  |   LATIN    |          1 | Sidamo                                                     |     None    |     GAP (ByT5)     |
|  siz  |   LATIN    |          1 | Siwi                                                       |     None    |     GAP (ByT5)     |
|  sjd  |   LATIN    |          1 | Kildin Sami                                                |     None    |     GAP (ByT5)     |
|  sog  |   LATIN    |          1 | Sogdian                                                    |     None    |     GAP (ByT5)     |
|  srb  |   LATIN    |          1 | Sora                                                       |     None    |     GAP (ByT5)     |
|  srr  |   LATIN    |          1 | Serer                                                      |     None    |     GAP (ByT5)     |
|  sze  |   LATIN    |          1 | Seze                                                       |     None    |     GAP (ByT5)     |
|  tao  |   LATIN    |          1 | Yami                                                       |     None    |     GAP (ByT5)     |
|  tcb  |   LATIN    |          1 | Tanacross                                                  |     None    |     GAP (ByT5)     |
|  tdd  |   LATIN    |          1 | Tai Nüa                                                    |     None    |     GAP (ByT5)     |
|  tfn  |   LATIN    |          1 | Tanaina                                                    |     None    |     GAP (ByT5)     |
|  tiw  |   LATIN    |          1 | Tiwi                                                       |     None    |     GAP (ByT5)     |
|  tsi  |   LATIN    |          1 | Tsimshian                                                  |     None    |     GAP (ByT5)     |
|  tvl  |   LATIN    |          1 | Tuvalu                                                     |     None    |     GAP (ByT5)     |
|  twd  |   LATIN    |          1 | Twents                                                     |     None    |     GAP (ByT5)     |
|  txh  |   LATIN    |          1 | Thracian                                                   |     None    |     GAP (ByT5)     |
|  vai  |   LATIN    |          1 | Vai                                                        |     None    |     GAP (ByT5)     |
|  vel  |   LATIN    |          1 | Veluws                                                     |     None    |     GAP (ByT5)     |
|  wae  |   LATIN    |          1 | Walser                                                     |     None    |     GAP (ByT5)     |
|  wep  |   LATIN    |          1 | Westphalien                                                |     None    |     GAP (ByT5)     |
|  wes  |   LATIN    |          1 | Cameroon Pidgin                                            |     None    |     GAP (ByT5)     |
|  xbg  |   LATIN    |          1 | Bunganditj                                                 |     None    |     GAP (ByT5)     |
|  xbm  |   LATIN    |          1 | Middle Breton                                              |     None    |     GAP (ByT5)     |
|  xcb  |   LATIN    |          1 | Cumbric                                                    |     None    |     GAP (ByT5)     |
|  xhu  |   LATIN    |          1 | Hurrian                                                    |     None    |     GAP (ByT5)     |
|  xil  |   LATIN    |          1 | Illyrian                                                   |     None    |     GAP (ByT5)     |
|  xld  |   LATIN    |          1 | Lydian                                                     |     None    |     GAP (ByT5)     |
|  xpc  |   LATIN    |          1 | Pecheneg                                                   |     None    |     GAP (ByT5)     |
|  xpg  |   LATIN    |          1 | Phrygian                                                   |     None    |     GAP (ByT5)     |
|  xpi  |   LATIN    |          1 | Pictish                                                    |     None    |     GAP (ByT5)     |
|  xug  |   LATIN    |          1 | Kunigami                                                   |     None    |     GAP (ByT5)     |
|  ybb  |   LATIN    |          1 | Yemba                                                      |     None    |     GAP (ByT5)     |
|  ygl  |   LATIN    |          1 | Yangum Gel                                                 |     None    |     GAP (ByT5)     |
|  yka  |   LATIN    |          1 | Yakan                                                      |     None    |     GAP (ByT5)     |
|  zlm  |   LATIN    |          1 | Malay (individual language)                                |     None    |     GAP (ByT5)     |
|  zmi  |   LATIN    |          1 | Negeri Sembilan Malay                                      |     None    |     GAP (ByT5)     |
|  zsm  |   LATIN    |          1 | Standard Malay                                             |     None    |     GAP (ByT5)     |
|  ara  | MALAYALAM  |          1 | Arabic                                                     |     None    |     GAP (ByT5)     |
|  por  | MALAYALAM  |          1 | Portuguese                                                 |     None    |     GAP (ByT5)     |
|  tel  | MALAYALAM  |          1 | Telugu                                                     |     None    |     GAP (ByT5)     |
|  aar  |   OTHER    |          1 | Afar                                                       |     None    |     GAP (ByT5)     |
|  ace  |   OTHER    |          1 | Achinese                                                   |     None    |     GAP (ByT5)     |
|  ady  |   OTHER    |          1 | Adyghe                                                     |     None    |     GAP (ByT5)     |
|  aii  |   OTHER    |          1 | Assyrian Neo-Aramaic                                       |     None    |     GAP (ByT5)     |
|  aka  |   OTHER    |          1 | Akan                                                       |     None    |     GAP (ByT5)     |
|  akk  |   OTHER    |          1 | Akkadian                                                   |     None    |     GAP (ByT5)     |
|  aln  |   OTHER    |          1 | Gheg Albanian                                              |     None    |     GAP (ByT5)     |
|  anp  |   OTHER    |          1 | Angika                                                     |     None    |     GAP (ByT5)     |
|  arn  |   OTHER    |          1 | Mapudungun                                                 |     None    |     GAP (ByT5)     |
|  arz  |   OTHER    |          1 | Egyptian Arabic                                            |     None    |     GAP (ByT5)     |
|  asm  |   OTHER    |          1 | Assamese                                                   |     None    |     GAP (ByT5)     |
|  avk  |   OTHER    |          1 | Kotava                                                     |     None    |     GAP (ByT5)     |
|  awa  |   OTHER    |          1 | Awadhi                                                     |     None    |     GAP (ByT5)     |
|  aym  |   OTHER    |          1 | Aymara                                                     |     None    |     GAP (ByT5)     |
|  bcc  |   OTHER    |          1 | Southern Balochi                                           |     None    |     GAP (ByT5)     |
|  bcl  |   OTHER    |          1 | Central Bikol                                              |     None    |     GAP (ByT5)     |
|  bft  |   OTHER    |          1 | Balti                                                      |     None    |     GAP (ByT5)     |
|  bgn  |   OTHER    |          1 | Western Balochi                                            |     None    |     GAP (ByT5)     |
|  bjn  |   OTHER    |          1 | Banjar                                                     |     None    |     GAP (ByT5)     |
|  bpy  |   OTHER    |          1 | Bishnupriya                                                |     None    |     GAP (ByT5)     |
|  bqi  |   OTHER    |          1 | Bakhtiari                                                  |     None    |     GAP (ByT5)     |
|  brh  |   OTHER    |          1 | Brahui                                                     |     None    |     GAP (ByT5)     |
|  btm  |   OTHER    |          1 | Batak Mandailing                                           |     None    |     GAP (ByT5)     |
|  bto  |   OTHER    |          1 | Rinconada Bikol                                            |     None    |     GAP (ByT5)     |
|  cbk  |   OTHER    |          1 | Chavacano                                                  |     None    |     GAP (ByT5)     |
|  cha  |   OTHER    |          1 | Chamorro                                                   |     None    |     GAP (ByT5)     |
|  cho  |   OTHER    |          1 | Choctaw                                                    |     None    |     GAP (ByT5)     |
|  chu  |   OTHER    |          1 | Church Slavic                                              |     None    |     GAP (ByT5)     |
|  chv  |   OTHER    |          1 | Chuvash                                                    |     None    |     GAP (ByT5)     |
|  chy  |   OTHER    |          1 | Cheyenne                                                   |     None    |     GAP (ByT5)     |
|  cor  |   OTHER    |          1 | Cornish                                                    |     None    |     GAP (ByT5)     |
|  cps  |   OTHER    |          1 | Capiznon                                                   |     None    |     GAP (ByT5)     |
|  crh  |   OTHER    |          1 | Crimean Tatar                                              |     None    |     GAP (ByT5)     |
|  csb  |   OTHER    |          1 | Kashubian                                                  |     None    |     GAP (ByT5)     |
|  din  |   OTHER    |          1 | Dinka                                                      |     None    |     GAP (ByT5)     |
|  diq  |   OTHER    |          1 | Dimli (individual language)                                |     None    |     GAP (ByT5)     |
|  dsb  |   OTHER    |          1 | Lower Sorbian                                              |     None    |     GAP (ByT5)     |
|  dty  |   OTHER    |          1 | Dotyali                                                    |     None    |     GAP (ByT5)     |
|  egl  |   OTHER    |          1 | Emilian                                                    |     None    |     GAP (ByT5)     |
|  ext  |   OTHER    |          1 | Extremaduran                                               |     None    |     GAP (ByT5)     |
|  fao  |   OTHER    |          1 | Faroese                                                    |     None    |     GAP (ByT5)     |
|  fij  |   OTHER    |          1 | Fijian                                                     |     None    |     GAP (ByT5)     |
|  frr  |   OTHER    |          1 | Northern Frisian                                           |     None    |     GAP (ByT5)     |
|  fry  |   OTHER    |          1 | Western Frisian                                            |     None    |     GAP (ByT5)     |
|  gag  |   OTHER    |          1 | Gagauz                                                     |     None    |     GAP (ByT5)     |
|  gan  |   OTHER    |          1 | Gan Chinese                                                |     None    |     GAP (ByT5)     |
|  gom  |   OTHER    |          1 | Goan Konkani                                               |     None    |     GAP (ByT5)     |
|  gor  |   OTHER    |          1 | Gorontalo                                                  |     None    |     GAP (ByT5)     |
|  grn  |   OTHER    |          1 | Guarani                                                    |     None    |     GAP (ByT5)     |
|  gsw  |   OTHER    |          1 | Swiss German                                               |     None    |     GAP (ByT5)     |
|  guj  |   OTHER    |          1 | Gujarati                                                   |     None    |     GAP (ByT5)     |
|  hak  |   OTHER    |          1 | Hakka Chinese                                              |     None    |     GAP (ByT5)     |
|  hat  |   OTHER    |          1 | Haitian                                                    |     None    |     GAP (ByT5)     |
|  haw  |   OTHER    |          1 | Hawaiian                                                   |     None    |     GAP (ByT5)     |
|  her  |   OTHER    |          1 | Herero                                                     |     None    |     GAP (ByT5)     |
|  hif  |   OTHER    |          1 | Fiji Hindi                                                 |     None    |     GAP (ByT5)     |
|  hil  |   OTHER    |          1 | Hiligaynon                                                 |     None    |     GAP (ByT5)     |
|  hmo  |   OTHER    |          1 | Hiri Motu                                                  |     None    |     GAP (ByT5)     |
|  hrx  |   OTHER    |          1 | Hunsrik                                                    |     None    |     GAP (ByT5)     |
|  hsb  |   OTHER    |          1 | Upper Sorbian                                              |     None    |     GAP (ByT5)     |
|  ibo  |   OTHER    |          1 | Igbo                                                       |     None    |     GAP (ByT5)     |
|  ido  |   OTHER    |          1 | Ido                                                        |     None    |     GAP (ByT5)     |
|  ile  |   OTHER    |          1 | Interlingue                                                |     None    |     GAP (ByT5)     |
|  ilo  |   OTHER    |          1 | Iloko                                                      |     None    |     GAP (ByT5)     |
|  ina  |   OTHER    |          1 | Interlingua (International Auxiliary Language Association) |     None    |     GAP (ByT5)     |
|  inh  |   OTHER    |          1 | Ingush                                                     |     None    |     GAP (ByT5)     |
